,ra,dec,label
38862,352.516352,-44.66263,0
5630,39.611746000000004,2.188479,1
195,70.609262,-36.560085,0
24303,86.70594899999998,-19.167472,0
25069,32.970240000000004,-39.619137,1
30271,69.07865600000001,-35.395118,0
16196,344.276414,-43.413494,0
36560,43.913886,-10.399815,0
219,56.343889000000004,-24.203792,0
22222,14.748747,-1.0216,1
28882,25.555831,-38.872506,0
23748,65.077404,-51.405791,1
28264,53.298412,-36.914611,0
38479,67.884209,-34.126899,0
25223,4.757369000000001,-36.85678,1
37939,57.062465,-18.140041,1
33888,1.7314759999999998,-32.167963,0
37890,343.500894,0.289681,1
30904,48.231224,-17.31785,0
1556,43.536724,-0.864084,1
18032,17.675476999999997,-1.540924,1
10529,11.874884,-6.202478,1
21766,48.219293,-25.449185,1
22233,96.273757,-50.038402000000005,0
9781,79.743854,-41.383592,0
29714,96.225014,-46.663361,1
22424,37.180432,-6.101529,1
14020,87.33106,-39.324358000000004,0
5934,51.067096,-35.69865,1
28533,68.739958,-64.65238000000001,1
6098,357.919037,-59.428405000000005,0
23603,67.402824,-29.523103000000003,1
11737,55.380389,-48.750536,1
34631,73.92847499999998,-23.641582999999997,0
32853,307.213133,-48.49731,0
28125,6.032588,-33.641096000000005,1
11034,43.706882,-8.087893,1
15751,97.058287,-55.778268000000004,0
4278,305.339565,-55.00722,0
3930,53.762753000000004,-18.258567000000003,0
8167,354.2607000000001,-45.073788,0
20379,48.984242,-34.903057000000004,1
33977,16.923837,-15.890393,1
25890,40.655584000000005,-45.992651,0
9262,39.028240999999994,-33.051712,0
31223,314.145277,-44.967733,1
11116,319.36409199999997,0.611665,0
20295,72.210856,-26.760845,1
9512,358.42714900000004,-2.097607,1
19701,334.130393,-48.424137,1
30517,340.192743,-54.182241000000005,0
8062,66.315737,-36.349811,0
7523,350.314746,-48.651699,0
10524,90.827022,-57.176382,0
22324,21.270508,-1.478839,1
13651,38.111866,-44.619107,0
3565,351.097309,-42.053244,0
18124,69.262333,-62.400649,1
26200,10.349856,-38.39213,0
36643,25.193541,-6.157289,0
20334,75.145706,-19.988317000000002,1
16638,28.57653,0.376083,0
18628,40.916202,-49.48744,1
4380,344.713393,-40.173398,1
6068,69.135597,-40.093529,1
33020,60.325109,-24.463222000000002,1
123,45.107132,-49.215443,1
39597,40.288015,-63.610530000000004,0
34466,30.880398,-14.792237,0
33827,64.283955,-62.335739000000004,1
20130,23.529730999999998,-39.408947,1
17879,61.639465,-39.215993,0
25081,58.795034,-18.385845,0
9724,4.497569,-0.7630939999999999,1
31506,81.20254899999998,-43.586981,0
11333,324.386326,-47.075493,1
37072,83.70354300000001,-18.207398,0
10557,58.66030500000001,-54.464938000000004,1
25740,37.861719,-27.777082,1
6292,323.048854,-41.025798,0
17814,74.44980100000001,-21.607651,0
24002,67.47713399999999,-24.999708,1
25607,10.698844,-26.038255,0
34898,13.507971,4.971918,1
12441,76.81561500000001,-19.90278,1
39975,53.703177000000004,-21.25465,0
19704,34.70358,-6.765426,1
16651,73.151736,-43.850302,1
20037,40.584553,-49.538979,1
14486,27.697653000000003,-36.160189,1
16265,38.830527000000004,-16.462084,0
24328,67.011392,-55.223166000000006,1
1818,81.01324,-62.191839,0
31243,71.596631,-29.887433,0
15699,94.115632,-60.182753000000005,1
24191,26.271269,-40.727208000000005,0
3781,43.070458,-47.060416,0
18879,300.728422,-54.099377000000004,1
12891,87.240072,-47.941549,0
423,37.492418,-58.269573,1
24679,54.34828,-30.054284999999997,1
37778,65.692009,-28.237996000000003,1
12777,61.831608,-41.951944,0
22011,325.773351,0.8900239999999999,0
32738,14.541445999999999,-28.099490000000003,1
39614,306.001906,-43.555113,1
8891,0.397412,-49.577404,1
1163,23.384794,-27.204002000000003,1
16085,45.220936,-14.481917999999999,1
35253,59.940159,-34.13309,0
32830,92.963784,-50.0577,0
12582,15.879685999999998,-5.060519,1
18627,57.72608,-37.330382,1
11764,327.20754,-58.26116,0
38105,18.972098000000003,-17.957278,0
16430,317.032509,-44.211144,1
21459,50.63252,-50.479126,0
5369,77.071781,-45.054373,0
27789,24.252134,-9.128516000000001,0
4448,44.95064,2.780422,0
2836,5.215476,-24.806892,0
27119,319.770394,-42.621414,0
30025,83.190597,-30.388723,1
22545,322.785137,-57.288712,0
34390,2.813405,-47.864318,1
38599,312.44613799999996,-52.518571,0
8469,48.428118,-22.551298000000003,1
1482,68.745547,-35.929235999999996,1
23109,18.962307,-37.469035,0
34392,39.509201000000004,-25.642288,1
10688,51.914874,-12.714762,0
452,38.146941,3.606934,0
12468,346.25622000000004,-58.277956999999994,0
16598,89.89527199999999,-38.258769,1
24256,32.689743,-33.454912,1
26402,51.527462,-42.346047,0
1539,41.636857,3.6559660000000003,1
31743,70.260141,-23.980918,1
12493,90.428567,-60.071413,1
23775,39.136277,-32.763941,0
26517,58.953231,-35.805746,1
12578,85.71628100000001,-55.240027000000005,1
19643,3.329432,-29.264346000000003,0
37470,17.880044,-55.912031999999996,1
33539,352.513364,0.841864,1
38873,46.164198,-44.666777,0
5182,55.068765,-15.86164,1
2373,304.673951,-53.170025,1
7872,35.903742,-34.431819,1
29692,5.399679,-2.7545490000000004,1
11977,44.755558,1.6878790000000001,1
5693,33.288635,-29.797664,1
876,13.581686,-62.31800500000001,0
13059,32.998059999999995,-39.190328,0
16270,61.096181,-17.976643,0
34430,354.621126,-55.856429000000006,1
9803,86.897002,-57.327808,0
21980,60.10954399999999,-67.496251,1
4357,10.803939999999999,-0.8841180000000001,1
27724,309.700099,-54.357575,1
14452,86.904637,-33.32333,1
1308,22.111057000000002,-47.376363,0
2454,48.206589,-50.297888,1
14621,34.24843,-32.986132,0
8909,35.806496,-47.29372,0
19340,45.167046,-2.968318,1
30167,7.617941999999998,-53.349383,0
4226,27.271858,1.30288,1
29853,18.756404,-1.480847,0
39904,89.593942,-51.850889,0
39034,55.111899,-21.839945,1
11415,74.09522700000001,-39.996644,1
16305,7.4563229999999985,-5.124402,0
6832,306.66297000000003,-44.298877000000005,0
4866,72.810233,-17.568143,1
23678,79.889461,-29.024113,1
15923,76.183072,-31.773098,0
32856,39.729956,-27.48654,1
16280,0.946891,-53.162231000000006,1
33618,15.488188000000001,-43.876715000000004,1
38597,52.798269999999995,-32.558945,1
33963,68.620288,-39.050958,1
30870,80.46673100000001,-47.819231,1
3793,38.730954,-49.61102,1
995,10.056534,1.348036,0
31555,17.629548,-30.073572,0
36774,45.262599,-37.155679,1
6344,39.478412,-6.259682,0
2127,32.198682,-26.816474,0
37755,83.94646499999998,-54.175104000000005,0
7628,306.992735,-59.514270999999994,0
31653,36.234302,-1.513515,0
1656,24.15338,-54.382488,0
18384,50.005169,-33.81327,0
5427,56.175532,-20.143366,0
23937,21.41321,-22.645125,1
27955,25.663221,-35.220403000000005,1
24081,20.000809,3.389362,0
10224,40.881081,0.581087,1
1026,308.207404,-57.964375,1
11515,86.47780300000001,-19.029963000000002,1
36416,317.796964,-47.296699,1
12117,88.952352,-35.741068,1
36167,85.008747,-22.180259,0
16379,7.3070179999999985,-29.53943,0
12964,37.317037,-10.733489,1
5767,77.21640699999999,-27.024223,1
3146,84.851433,-47.619537,0
29089,29.569731,-3.9555290000000003,0
23667,323.125989,-41.752928999999995,1
5476,86.276876,-20.508098,1
20828,64.174913,-38.653608,1
13660,356.635271,1.236923,0
26690,28.923121000000002,-36.791292,0
18326,55.988141000000006,-18.391638,1
9845,25.822303,-30.003357,0
10719,52.063833,-22.647955,1
17417,54.925003000000004,-23.848781,0
24037,2.422183,-57.20135,0
23903,346.84783799999997,-50.811605,0
31970,1.192287,-43.050819,1
30617,318.421077,-47.446360999999996,1
12266,49.83940000000001,-49.594262,0
77,28.288267,1.028576,0
15445,62.764030000000005,-54.462141,0
10393,306.66096,-44.378001,0
24521,57.30973,-54.149325,0
7172,310.710712,-50.242306,0
5647,46.361872,-51.7488,1
14668,1.9265860000000001,-0.16866699999999998,0
989,25.833666,-1.3869360000000002,1
22444,19.619286,-24.308298,0
23158,56.24159,-36.326084,0
20946,86.499105,-48.243969,0
5944,61.671227,-64.892228,0
22231,62.106111,-20.857595,1
34859,68.144377,-31.953629,1
18241,87.560203,-50.563003,0
14203,343.193537,2.274355,0
29295,37.303061,-38.545192,0
30990,56.803847,-22.96013,0
8811,95.671449,-57.117972,0
562,46.353446000000005,-34.004372,1
26016,4.827985,-28.391918,0
12933,327.702694,-43.210174,0
5891,25.459539000000003,4.398836,0
955,6.593901,-31.377831,1
38889,332.280068,1.639361,1
27366,319.06286600000004,-42.296253,1
3829,68.710667,-42.638575,1
13646,43.764332,-14.184883,1
20514,346.319179,-62.105394,0
24406,54.884804,-36.099895000000004,0
2403,22.770346,-49.506015000000005,1
14170,29.99918,3.352956,0
39384,13.851506,-47.60844,1
33275,16.011955999999998,-0.810064,0
38539,323.915286,-40.548936,1
33527,97.373921,-56.748833,1
17827,30.429847,-62.204646999999994,1
22127,25.618337,-36.326702000000004,0
30263,17.298573,2.952824,1
22401,325.107747,-48.398981,0
4785,84.425674,-58.210449,1
19548,17.075128,-64.318545,0
33703,64.872545,-60.798752,1
13196,63.251413,-16.38492,1
20085,67.15610199999999,-47.773793,0
639,19.621887,-26.580876,0
27757,10.57443,-28.6284,1
32843,17.367283999999998,-1.664679,1
28491,319.744933,-45.950156,0
12101,19.64265,-51.839684000000005,1
20244,33.912572999999995,-56.674443999999994,1
31739,38.987975,0.411519,0
2132,340.252359,-47.340608,0
2510,32.032154999999996,2.0969290000000003,1
26408,16.551075,-17.695970000000003,1
12809,5.939184,-4.170645,0
21148,80.12629,-42.876195,1
35993,12.979849,-49.692215999999995,1
28984,309.599,-51.115633,1
13485,35.864757,-9.357286,0
34985,328.747975,-57.601826,0
3360,73.87631999999998,-28.870808,0
1100,48.035359,-11.063465,0
18641,44.642269,-49.223644,0
13982,29.155124,-4.9070290000000005,1
11825,54.684082999999994,-23.29309,1
11865,38.582747,-59.561224,0
9429,12.996416,-54.77744200000001,0
36182,28.473498,5.0959330000000005,0
26935,56.760918999999994,-63.239474,1
31191,338.943461,-56.309994999999994,0
26034,60.272513000000004,-37.974476,0
33884,0.282799,-43.876718,0
1662,40.447506,-8.785362,1
12250,346.108609,-46.377659,0
35189,36.800871,-21.398242,0
35218,311.013108,-52.883777,0
4932,91.283062,-33.738527999999995,0
19380,307.742375,-45.492139,1
28507,43.762202,-13.870785,1
20649,54.988218999999994,-22.930729,1
14436,306.798112,-43.507444,0
2789,17.44612,-45.848065000000005,0
25270,305.415943,-47.794090000000004,1
34060,10.115625999999999,-56.071985,1
11923,88.367936,-51.428763000000004,0
26951,19.017639000000003,-0.202898,0
3563,61.536458999999994,-61.463406000000006,1
35940,53.168704000000005,-62.810138,1
6570,61.988713,-29.806223,1
9520,60.493393000000005,-60.054019,1
14466,34.8074,-3.834057,1
29486,92.325852,-54.742540000000005,1
18914,70.20991,-54.230774,0
11129,306.589275,-48.37271,1
6910,334.84106099999997,-63.144996,1
38138,64.089773,-28.048585,0
32992,58.42414300000001,-39.178284000000005,0
35244,22.068372,-33.996461,0
23519,14.618788,0.344316,1
935,16.434148,-6.372075,0
35801,52.131186,-21.191964000000002,0
38092,22.976496,-16.105857999999998,1
7225,324.381216,-47.04942,0
21813,8.553582,-5.681922,1
246,52.788419,-22.4631,1
3605,64.309709,-56.78307,0
2732,73.769599,-30.912048,1
7842,27.468566,-15.98715,1
32769,22.234545999999998,-36.330565,1
27563,72.21826,-19.483973000000002,0
22929,47.874764,-56.330663,1
20618,326.651835,-43.017617,0
12056,63.169915,-49.151758,1
9017,13.027353999999999,-0.876217,1
38686,37.559612,-34.296015999999995,1
31681,329.166694,-57.765684,0
38072,54.72570699999999,-41.962358,1
34084,79.75308299999998,-36.357609000000004,0
29801,67.924177,-37.357819,1
19985,47.42206,-24.600855,0
27531,39.138773,2.982061,0
20996,51.542007,-17.622801000000003,1
11557,71.878878,-29.91915,1
7000,14.478383,-43.446612,0
20606,0.939982,-51.933852,0
12698,8.808290999999997,-61.494536,0
13951,29.089286,3.758694,0
34608,35.411316,-23.716541,1
18912,97.287673,-58.315174,1
11510,34.794554999999995,1.417123,1
35573,17.030662,-32.42503,1
6729,357.591729,-39.771559,1
27964,43.3689,-30.331381,1
37743,28.012495,5.348713,1
38982,44.306281,-61.853853,0
14923,91.621531,-42.13897,0
34448,345.162875,-42.468306,0
39881,11.785587,-25.321142000000002,0
23305,37.710966,-23.95992,1
717,321.180634,-47.950545,0
38819,34.618747,-19.602135999999998,1
26656,306.807852,-54.869506,0
29144,21.845864000000002,-36.200068,1
23844,338.85547599999995,2.392859,1
30518,59.782765000000005,-42.062979,0
15602,50.861905,-21.392205999999998,1
39162,22.525812,-59.259764000000004,0
15135,55.716587,-50.116986,1
28401,43.646555,-3.498275,0
31963,312.22565099999997,-48.520526000000004,1
24395,348.106496,-43.788247,0
11651,25.628945,-36.328268,0
34003,36.630402000000004,-22.985868,0
36558,12.167664,-51.070397,0
22199,331.18189,-46.648464000000004,0
5163,42.068117,-43.919001,0
35117,38.77056,1.6095700000000002,0
2164,30.627377000000003,-42.98122,0
12396,2.740293,4.285152,0
26287,50.940587,-14.743916,0
28959,323.857039,-50.137392999999996,1
9954,39.890189,4.6275129999999995,1
7009,73.192482,-59.871252,0
6541,17.327384,-16.630435000000002,0
11458,97.284595,-58.316612,0
5047,71.465082,-27.175075,1
8795,323.601375,1.741982,0
12742,309.757896,-51.374713,1
4269,307.05625499999996,-54.661391,1
8983,29.983721000000003,-36.935861,0
31145,76.30652599999998,-58.363972,0
16414,355.479605,-1.836586,0
20366,350.898822,-0.345092,0
13253,333.344702,2.181005,1
6094,75.598559,-20.052823999999998,1
22871,28.549615000000003,-36.40705,1
29712,47.569449,-29.114556,0
6161,304.187457,-52.147597999999995,1
28147,45.522240999999994,-15.829627,0
28772,45.55784,-24.726142000000003,0
7792,72.31477199999999,-30.078442,1
26503,38.111762,-3.4230339999999995,1
26657,68.920112,-30.944669,0
30537,93.87303100000001,-59.750133,0
36383,4.293359,-3.592433,0
30966,76.429784,-23.992807,0
26261,342.33684,-1.794955,0
1999,82.843654,-29.572356,0
667,310.188466,-40.110502000000004,0
14598,328.16468399999997,-48.349071,1
23929,54.191107,-34.756879999999995,0
24199,316.37621,-45.967937,1
20235,10.233145,-2.768225,0
6285,76.270338,-48.778114,1
20521,2.300903,-0.611941,0
19588,1.789146,1.0497940000000001,0
32155,42.018759,-11.272326,0
37785,342.487723,-45.279314,0
8185,307.514948,-47.710555,1
8288,318.362434,-43.080565,0
22497,38.410306,-61.441703000000004,0
12834,50.028624,-22.658258,1
37098,309.613246,-52.733192,1
6784,49.08856,-34.605096,1
13627,37.990274,-19.886882,1
13454,49.00063,-61.79536,1
36091,91.860439,-48.284831,0
29632,2.173441,-62.08558299999999,0
24221,22.863931,-17.998313,1
1576,45.815669,-24.963085999999997,0
11344,87.110188,-49.631467,0
9072,4.5232470000000005,-3.124104,0
38428,336.14350299999995,-57.442535,0
28080,37.934839000000004,-17.476004999999997,1
39055,340.5085,-45.347845,1
272,71.947937,-56.381993,0
5012,86.391142,-23.945686,0
38314,35.028853000000005,-3.160042,0
23499,32.940391999999996,-32.305803999999995,1
7466,53.570184999999995,-21.131459,1
11158,62.943504000000004,-67.013018,1
25301,13.229116000000001,-31.193536,0
32793,69.557464,-22.30172,1
11270,28.921265999999996,-51.639594,0
10402,87.173671,-25.361791,0
39498,41.390622,-53.301732,0
16751,31.519846,-17.823458,1
17105,76.226174,-19.552166,1
33220,16.212459,-3.826038,0
27422,18.686378,0.6941890000000001,1
31930,80.03984,-24.468985,0
19725,13.469446,1.292547,1
7293,318.711576,-41.721019,0
4691,76.34342699999998,-45.424456,0
29081,5.7469269999999995,1.7597150000000001,1
27720,39.91297,-8.629567999999999,1
18648,31.041449,-12.861614,0
23647,21.733138,-5.190084,1
7752,37.511226,1.38683,0
29898,57.067395,-45.559251,0
8236,330.317106,-42.444452000000005,0
2253,42.256609999999995,-0.031907,1
22664,18.065123,-20.033367000000002,1
25554,309.695169,-63.099509,0
4023,25.958655,-0.823042,1
21388,27.386469,-3.347164,0
24034,23.36995,-62.122026,1
23546,87.788011,-40.315132,0
10589,326.173222,-43.744593,0
32209,60.817721999999996,-25.969251999999997,1
23402,52.021179,-19.606072,0
23638,22.821024,-20.854709,0
12779,70.976619,-37.678242,0
25915,59.162693000000004,-50.053637,1
28723,22.239382,-24.405448,0
16447,96.298372,-59.774912,1
19965,60.636379000000005,-18.434526,1
1330,54.666299,-22.843174,0
35766,14.997482000000002,-21.480157000000002,0
10491,76.99571,-19.55491,0
34830,92.450585,-53.912313,0
12508,11.048364,-31.681815000000004,0
32417,79.438242,-41.798508,0
27943,31.235812,1.032502,1
16771,313.676451,-46.586935,1
10012,60.222606000000006,-53.80734399999999,0
15309,37.278176,-4.496696,0
22480,351.748223,1.280323,0
485,55.409867000000006,-12.996367,1
10860,18.665094,-31.76476,1
28439,325.6911810000001,-41.493018,0
33329,30.257202000000003,-5.95679,0
6364,9.150295,-54.286326,0
25405,83.43641199999998,-60.053865,1
5962,54.301827,-14.537975,1
25436,26.247796,-30.671867,0
27856,11.789022000000001,-49.691888,1
17924,82.630422,-59.031678,0
26877,31.993540999999997,-25.139377,1
9320,30.6091,-1.119745,0
12486,313.48909199999997,-49.101941,0
5396,321.048298,-45.016668,1
22355,324.392622,-43.499922,1
22931,27.814124,-36.0005,0
319,9.667696000000001,-36.831694,0
16508,324.37856600000003,-55.782549,0
13917,307.32943900000004,-52.985065000000006,1
14837,66.818209,-24.894081,1
2414,85.59536399999998,-25.930329,0
18517,61.162884,-33.97462,0
21697,51.586468,-32.736943,0
6576,17.133501000000003,-0.653054,1
13820,56.610189,-27.051468,1
34249,37.433933,-23.283536,0
31080,357.56989500000003,-59.661503,1
6677,320.47275299999995,-59.048964,0
14001,78.144819,-44.992954,0
6495,26.446638,-48.106281,0
13798,12.198064,0.336039,0
31584,40.015536,-19.877982,1
14288,345.602677,-40.814997,1
11732,87.16297800000001,-45.613026,1
35929,72.41408100000001,-47.886967,1
32905,64.944141,-45.193265999999994,1
7640,6.941808999999999,2.642477,0
5403,78.127145,-28.043782,0
10107,21.769961,-38.780471999999996,1
6847,60.79111999999999,-48.708238,1
855,66.997211,-61.465927,1
31748,44.381598,-35.091578000000005,1
3695,325.877979,0.7361989999999999,0
10228,304.81875,-62.25032,1
22062,348.996426,-50.393347999999996,1
28175,352.854535,-46.496148,1
13215,87.62397299999998,-39.343552,0
36122,21.411334,1.9600549999999999,1
31303,327.441757,-52.557489000000004,1
36685,345.699977,-48.556222,0
21722,45.834205,-15.623370000000001,0
38172,45.685335,-18.871255,0
6709,37.107549,-31.068277000000002,0
31361,11.432554,-33.382115,1
865,4.8554010000000005,3.889972,1
31919,7.766792,-2.900698,0
23152,74.02667199999999,-42.162637,1
18329,2.216215,-41.238999,0
14445,53.21903100000001,-54.922429,1
6679,32.043142,-7.985465,0
25547,327.63325499999996,-46.168078,1
5552,305.26358700000003,-54.06929,0
15395,352.9517,-43.709056,0
13744,49.381596,-41.053093,0
27089,305.814072,-57.750652,1
20648,18.439448000000002,-2.379168,0
16653,2.7307900000000003,-56.770421,1
2434,58.152671,-16.946864,1
23307,29.529706,0.8780680000000001,1
3982,357.803244,-49.071418,0
24825,15.830298999999998,-6.440836,1
9634,80.328288,-61.231988,0
35606,42.647973,0.880697,1
24063,326.94291400000003,-50.462139,0
12531,93.961145,-47.700192,0
33669,21.165768,-2.418369,0
17107,16.334072,0.5631010000000001,1
20165,343.690989,-43.210578000000005,0
16845,345.07215099999996,-40.411866,0
19698,324.065764,-55.873791000000004,0
38442,60.43850000000001,-53.576541000000006,0
26855,61.772543999999996,-30.581032,1
39322,48.150723,-58.477922,0
26432,26.683200000000006,-26.518011,0
18918,64.761666,-60.573988,1
23938,327.292095,-57.12218000000001,0
24644,67.61,-53.71303100000001,0
27738,66.936216,-23.313899,0
20084,10.270308,-56.103590000000004,0
13854,24.77429,-41.449339,0
